Gene name,Gene ID,Expression level
C06A1.2,WBGene00007353,0
F59B10.2,WBGene00010318,0
ZK673.11,WBGene00014065,0
flp-4,WBGene00001447,0
lec-2,WBGene00002265,0
egl-43,WBGene00001207,0
C08H9.15,WBGene00007474,0
cyp-13A5,WBGene00011672,0
ZK1320.13,WBGene00044007,0
C06C3.4,WBGene00007375,0
C06C3.3,WBGene00007374,0
cutl-15,WBGene00011888,0
K08F8.7,WBGene00010683,0
T01B7.9,WBGene00011314,0
D2085.7,WBGene00008432,0
vab-9,WBGene00006875,0
puf-5,WBGene00004241,0
T13H5.6,WBGene00011760,0
M05D6.10,WBGene00044168,0
F22B5.4,WBGene00009042,0
F49E12.8,WBGene00009901,0
twk-3,WBGene00006658,0
tmem-138,WBGene00008643,0
tub-1,WBGene00006655,0
gpcp-2,WBGene00011511,0
T01H3.5,WBGene00011351,0
mks-3,WBGene00018042,0
D1022.5,WBGene00017024,0
K02A2.5,WBGene00019290,0
F43E2.11,WBGene00018397,0
F43E2.6,WBGene00018394,0
puf-8,WBGene00004244,0
dyf-13,WBGene00001129,0
T02G5.3,WBGene00020163,0
clhm-1,WBGene00016626,0
T14B4.8,WBGene00020502,0
ift-74,WBGene00016005,0
lron-15,WBGene00016974,0
glb-10,WBGene00016215,0
mps-1,WBGene00003403,0
mks-2,WBGene00194710,0
fkh-8,WBGene00001440,0
exp-1,WBGene00001373,0
R12C12.10,WBGene00044395,0
R12C12.9,WBGene00020029,0
ZK84.1,WBGene00022649,0
B0034.5,WBGene00015005,0
rfip-1,WBGene00018869,0
ggr-3,WBGene00001588,0
C27A2.8,WBGene00044387,0
C01F1.3,WBGene00015298,0
C16A11.7,WBGene00015820,0
ast-1,WBGene00020368,0
rhgf-2,WBGene00006476,0
bcmo-2,WBGene00018755,0
Y46D2A.1,WBGene00021589,0
F02E11.7,WBGene00195073,0
sdz-35,WBGene00022570,0
nhr-88,WBGene00003678,0
srw-60,WBGene00005807,0
irld-65,WBGene00022715,0
T05A8.8,WBGene00044367,0
T05A8.5,WBGene00020231,0
set-11,WBGene00018023,0
K09F6.13,WBGene00235164,0
K09F6.10,WBGene00019593,0
Y59C2A.2,WBGene00021985,0
linc-16,WBGene00219728,0
irld-33,WBGene00018432,0
linc-13,WBGene00219708,0
fbxc-57,WBGene00016305,0
fbxc-41,WBGene00016304,0
fbxc-32,WBGene00016303,0
C03H5.6,WBGene00015408,0
cat-2,WBGene00000296,0
2L52.1,WBGene00007063,0
F31D4.10,WBGene00199209,0
elp-1,WBGene00001248,0
F46B3.2,WBGene00009757,0
famh-161,WBGene00012626,0
fog-2,WBGene00001482,0
F19B2.5,WBGene00008944,0
srh-171,WBGene00005387,0
skr-4,WBGene00004810,0
mrp-7,WBGene00003413,0
dyf-19,WBGene00012826,0
Y43F8B.10,WBGene00012820,0
Y43F8A.1,WBGene00012808,0
C14B4.2,WBGene00007583,0
hot-2,WBGene00001987,0
dyf-17,WBGene00012673,0
twk-46,WBGene00006696,0
nhr-243,WBGene00013584,0
nhr-65,WBGene00003655,0
Y17D7B.10,WBGene00194982,0
Y17D7B.7,WBGene00014562,0
lon-8,WBGene00013352,0
Y59A8B.21,WBGene00013353,0
R12G8.1,WBGene00011254,0
F31E9.6,WBGene00009299,0
F13A7.12,WBGene00008727,0
slc-9B.2,WBGene00010214,0
T13F3.6,WBGene00011753,0
srh-277,WBGene00005482,0
nhr-50,WBGene00003640,0
Y6E2A.7,WBGene00012400,0
T01G5.6,WBGene00011341,0
F02D8.4,WBGene00008521,0
xbx-1,WBGene00006960,0
grd-12,WBGene00001701,0
gasr-8,WBGene00008144,0
R02D5.4,WBGene00010978,0
F35E12.10,WBGene00009434,0
C50B8.5,WBGene00008227,0
nasp-2,WBGene00008218,0
uig-1,WBGene00009337,0
fmi-1,WBGene00001475,0
ttbk-7,WBGene00011283,0
frpr-15,WBGene00010735,0
atn-1,WBGene00000228,0
C54D10.3,WBGene00008298,0
twk-13,WBGene00006668,0
tbb-6,WBGene00006539,0
che-11,WBGene00000490,0
C13C4.4,WBGene00007548,0
F58H1.5,WBGene00010288,0
osm-6,WBGene00003886,0
R31.2,WBGene00011270,0
nphp-4,WBGene00011261,0
F57B7.2,WBGene00010192,0
npr-25,WBGene00011381,0
T19B10.2,WBGene00011831,0
K10D6.4,WBGene00010744,0
K10D6.2,WBGene00010742,0
lgc-49,WBGene00010741,0
T19C4.5,WBGene00011839,0
cdkl-1,WBGene00012779,0
F17C11.26,WBGene00303011,0
F32D8.1,WBGene00009326,0
D1054.18,WBGene00077783,0
sre-6,WBGene00009242,0
twk-12,WBGene00006667,0
aqp-6,WBGene00000174,0
cat-4,WBGene00000298,0
best-14,WBGene00009340,0
dmsr-8,WBGene00007951,0
B0024.13,WBGene00007102,0
che-12,WBGene00000491,0
srsx-30,WBGene00008251,0
rmh-2,WBGene00011576,0
dop-2,WBGene00001053,0
F36D4.1,WBGene00018087,0
E02C12.12,WBGene00017097,0
E02C12.11,WBGene00017096,0
ZK682.7,WBGene00022790,0
str-94,WBGene00006152,0
hsp-16.1,WBGene00002015,0
nhr-144,WBGene00019117,0
nhr-143,WBGene00019116,0
nhr-194,WBGene00019114,0
F41E6.17,WBGene00194909,0
T23B12.11,WBGene00044553,0
F52E1.5,WBGene00018694,0
K07C11.10,WBGene00019482,0
str-138,WBGene00006187,0
nhr-148,WBGene00015396,0
C13F10.1,WBGene00015741,0
odr-2,WBGene00003849,0
T19F4.2,WBGene00195662,0
bbs-8,WBGene00000244,0
egl-46,WBGene00001210,0
ttn-1,WBGene00006436,0
linc-55,WBGene00219649,0
grd-9,WBGene00001698,0
F26F12.8,WBGene00044544,0
F44E7.5,WBGene00018427,0
ugt-12,WBGene00020592,0
Y61A9LA.1,WBGene00022014,0
F32D1.3,WBGene00017983,0
D1065.3,WBGene00017035,0
djr-1.2,WBGene00016789,0
cyp-33C8,WBGene00019967,0
F59B1.8,WBGene00019100,0
F59B1.2,WBGene00019097,0
T20D4.7,WBGene00020613,0
C04E12.5,WBGene00015435,0
K08D9.4,WBGene00019525,0
folt-2,WBGene00018138,0
Y40B10A.9,WBGene00021493,0
nphp-2,WBGene00021304,0
srp-2,WBGene00005643,0
C05E4.15,WBGene00206359,0
str-20,WBGene00006087,0
npr-5,WBGene00021983,0
Y108G3AL.9,WBGene00202280,0
ZK909.6,WBGene00014150,0
aex-5,WBGene00000088,0
tmem-107,WBGene00043308,0
sol-2,WBGene00010587,0
C49A1.10,WBGene00008191,0
fbxb-100,WBGene00013403,0
F47G4.5,WBGene00009826,0
smd-1,WBGene00004875,0
Y71A12B.18,WBGene00045077,0
trp-4,WBGene00006616,0
Y71A12B.3,WBGene00013501,0
dkf-1,WBGene00012352,0
Y87G2A.16,WBGene00013602,0
soem-1,WBGene00013603,0
pals-8,WBGene00007662,0
ndx-1,WBGene00003578,0
flp-33,WBGene00011586,0
ntr-1,WBGene00011582,0
R05D7.7,WBGene00077559,0
F58D5.2,WBGene00010242,0
Y53C10A.5,WBGene00013136,0
R06C1.6,WBGene00011060,0
dhhc-2,WBGene00012948,0
B0205.14,WBGene00044646,0
F59C6.16,WBGene00077764,0
che-13,WBGene00000492,0
mgl-2,WBGene00003233,0
maf-1,WBGene00077521,0
gpx-1,WBGene00009165,0
ikb-1,WBGene00002069,0
cri-1,WBGene00010614,0
dyf-5,WBGene00001121,0
F36H2.3,WBGene00009500,0
tsp-15,WBGene00006641,0
T08G11.3,WBGene00011630,0
unc-29,WBGene00006765,0
F55H12.4,WBGene00010135,0
mfb-1,WBGene00008439,0
C36B1.11,WBGene00007978,0
K07A12.5,WBGene00010623,0
D1081.6,WBGene00008384,0
ZK265.7,WBGene00013959,0
che-3,WBGene00000485,0
F55D12.1,WBGene00010110,0
F58H10.1,WBGene00010291,0
del-3,WBGene00009144,0
inx-14,WBGene00002136,0
mks-6,WBGene00010642,0
F22D6.8,WBGene00043279,0
rege-1,WBGene00016260,0
bbs-9,WBGene00016744,0
ulp-5,WBGene00006740,0
D2092.4,WBGene00017065,0
F48A9.2,WBGene00018582,0
pgp-2,WBGene00003996,0
hmg-3,WBGene00001973,0
pup-3,WBGene00019082,0
C09D4.3,WBGene00015634,0
ift-20,WBGene00022465,0
kin-32,WBGene00002213,0
C30F8.6,WBGene00196879,0
F54C1.6,WBGene00018791,0
dyf-1,WBGene00001117,0
cil-7,WBGene00021017,0
lin-44,WBGene00003029,0
T20F5.4,WBGene00020626,0
abf-1,WBGene00000012,0
F53F10.1,WBGene00018763,0
asic-1,WBGene00022815,0
smp-2,WBGene00004890,0
inx-21,WBGene00002143,0
ccep-290,WBGene00021643,0
W05F2.4,WBGene00021036,0
W01B11.6,WBGene00020917,0
Y54E10A.17,WBGene00021835,0
C45E1.4,WBGene00016663,0
F23C8.3,WBGene00017732,0
nekl-1,WBGene00021461,0
arl-13,WBGene00021349,0
Y48G8AL.16,WBGene00195068,0
C54G6.2,WBGene00016931,0
Y50C1A.2,WBGene00021734,0
F53G12.4,WBGene00018772,0
tmem-218,WBGene00044771,0
sup-10,WBGene00006319,0
irld-23,WBGene00016271,0
C30G4.4,WBGene00016269,0
F35B3.7,WBGene00018033,0
mct-6,WBGene00015676,0
lgc-53,WBGene00020657,0
C06G1.1,WBGene00015545,0
osm-1,WBGene00003883,0
cpd-2,WBGene00012073,0
F53H4.2,WBGene00010007,0
F59D12.2,WBGene00010330,0
nas-13,WBGene00003532,0
glb-28,WBGene00012441,0
nhr-91,WBGene00003681,0
unc-7,WBGene00006747,0
mlt-9,WBGene00008605,0
ram-5,WBGene00004301,0
prx-1,WBGene00004191,0
K04C1.3,WBGene00010553,0
K06G5.1,WBGene00010605,0
C37E2.2,WBGene00007994,0
C04A11.2,WBGene00007286,0
C04A11.t1,WBGene00000308,0
C04A11.5,WBGene00007288,0
bra-1,WBGene00000262,0
R01E6.7,WBGene00010971,0
col-183,WBGene00000756,0
cept-1,WBGene00009057,0
T24D5.2,WBGene00011990,0
lips-1,WBGene00009727,0
nekl-3,WBGene00008956,0
W06D11.3,WBGene00012301,0
W06D11.1,WBGene00012299,0
E01G6.1,WBGene00008449,0
tag-241,WBGene00044079,0
lact-7,WBGene00008047,0
C40H5.2,WBGene00008045,0
sto-6,WBGene00006068,0
frm-3,WBGene00001490,0
F48C5.2,WBGene00009843,0
ttyh-1,WBGene00009632,0
pgp-4,WBGene00003998,0
F38B2.4,WBGene00009531,0
F38B2.3,WBGene00009530,0
F38B2.6,WBGene00194663,0
col-179,WBGene00000752,0
col-177,WBGene00000750,0
pxn-2,WBGene00004257,0
K09C8.9,WBGene00164969,0
F13E6.2,WBGene00008746,0
dyf-6,WBGene00001122,0
efhc-1,WBGene00013028,0
R07E3.1,WBGene00011102,0
F41E7.20,WBGene00219546,0
mkk-4,WBGene00003368,0
21ur-15251,WBGene00166894,0
lgc-47,WBGene00009799,0
F15G9.1,WBGene00008865,0
C43C3.4,WBGene00195084,0
del-8,WBGene00007518,0
ZK899.1,WBGene00014140,0
tbb-4,WBGene00006538,0
ajm-1,WBGene00000100,0
dylt-2,WBGene00017014,0
ubc-21,WBGene00006716,0
C06E2.5,WBGene00015529,0
R04E5.7,WBGene00019870,0
jbts-14,WBGene00018727,0
frpr-8,WBGene00018728,0
stg-2,WBGene00017400,0
K01A12.2,WBGene00019286,0
grd-4,WBGene00001693,0
F16F9.4,WBGene00017515,0
wrk-1,WBGene00006942,0
F41D9.2,WBGene00018282,0
endu-2,WBGene00019779,0
M60.4,WBGene00019780,0
F45E1.1,WBGene00018462,0
cca-1,WBGene00000367,0
F27D9.2,WBGene00017861,0
F46C8.3,WBGene00018485,0
F48E3.8,WBGene00018607,0
F48E3.9,WBGene00018608,0
clc-2,WBGene00000523,0
ttr-59,WBGene00020339,0
lact-1,WBGene00018523,0
spp-22,WBGene00044283,0
sgca-1,WBGene00019227,0
F38B6.6,WBGene00018175,0
tag-275,WBGene00016423,0
Y72A10A.1,WBGene00022202,0
C45B2.1,WBGene00016658,0
C45B2.3,WBGene00016660,0
ggr-2,WBGene00001587,0
klp-13,WBGene00002224,0
twnk-1,WBGene00018514,0
C54H2.4,WBGene00016938,0
ifta-1,WBGene00016935,0
T23F2.3,WBGene00020736,0
C25F6.7,WBGene00016106,0
C26B9.6,WBGene00016135,0
sto-2,WBGene00006064,0
T03G11.3,WBGene00020196,0
C42D8.9,WBGene00044299,0
C24H10.1,WBGene00016067,0
ZC449.1,WBGene00022611,0
arrd-23,WBGene00020323,0
tsp-14,WBGene00006640,0
aqp-8,WBGene00000176,0
nhr-35,WBGene00003628,0
rab-37,WBGene00004285,0
F09F9.4,WBGene00017309,0
tag-278,WBGene00015356,0
R11G1.1,WBGene00020010,0
R11G1.7,WBGene00044725,0
gst-11,WBGene00001759,0
glt-1,WBGene00001620,0
ZK563.2,WBGene00022767,0
tba-9,WBGene00006535,0
C15C7.5,WBGene00015791,0
F52E4.5,WBGene00018702,0
osm-5,WBGene00003885,0
hst-3.2,WBGene00044303,0
B0410.3,WBGene00015172,0
vang-1,WBGene00015171,0
C43H6.6,WBGene00016619,0
nlp-22,WBGene00003760,0
nlp-45,WBGene00020136,0
F49H12.2,WBGene00018653,0
F49H12.3,WBGene00018654,0
txdc-12.2,WBGene00018656,0
Y102A11A.9,WBGene00022419,0
ceh-39,WBGene00000460,0
F09E10.1,WBGene00017294,0
F09E10.7,WBGene00017297,0
acly-1,WBGene00016995,0
F19G12.9,WBGene00195185,0
C46H3.2,WBGene00016725,0
C05D9.3,WBGene00015472,0
C05D9.4,WBGene00015473,0
mksr-1,WBGene00019364,0
ncs-3,WBGene00003565,0
ZC13.2,WBGene00022503,0
dyf-11,WBGene00001127,0
npr-19,WBGene00015364,0
M6.4,WBGene00019776,0
che-2,WBGene00000484,0
AC8.10,WBGene00043988,0
dyf-2,WBGene00001118,0
bli-5,WBGene00000255,0
Y37D8A.6,WBGene00012548,0
Y111B2A.3,WBGene00013729,0
Y75B8A.34,WBGene00013564,0
osm-12,WBGene00003892,0
sup-1,WBGene00012759,0
Y39A1C.1,WBGene00012662,0
linc-109,WBGene00219615,0
nlp-68,WBGene00011899,0
bbs-5,WBGene00010974,0
rip-1,WBGene00010973,0
epac-1,WBGene00004255,0
F40F12.9,WBGene00043995,0
K11H3.3,WBGene00010780,0
R10E11.5,WBGene00011217,0
pri-1,WBGene00004180,0
bbs-4,WBGene00043992,0
lrg-1,WBGene00003067,0
nlp-36,WBGene00007185,0
C40H1.8,WBGene00008043,0
T02C1.1,WBGene00011365,0
dat-1,WBGene00000934,0
F02A9.1,WBGene00008513,0
F02A9.7,WBGene00044406,0
seb-2,WBGene00014035,0
arrd-15,WBGene00014033,0
F22B7.9,WBGene00017698,0
ZC21.10,WBGene00044443,0
F09G8.5,WBGene00017320,0
K06H7.8,WBGene00019459,0
tyr-1,WBGene00015332,0
R13A5.10,WBGene00020052,0
mup-4,WBGene00003497,0
B0361.11,WBGene00015165,0
B0361.4,WBGene00015158,0
cpg-2,WBGene00015102,0
tmem-17,WBGene00022733,0
lgc-38,WBGene00017389,0
T07E3.3,WBGene00020314,0
C56G2.18,WBGene00197633,0
ugt-66,WBGene00016013,0
pxl-1,WBGene00016197,0
basl-1,WBGene00015467,0
bas-1,WBGene00000239,0
molo-1,WBGene00017299,0
nekl-4,WBGene00017033,0
ZK121.2,WBGene00022664,0
tbx-2,WBGene00006543,0
wdr-60,WBGene00016165,0
rom-1,WBGene00004400,0
arl-6,WBGene00000193,0
R07E5.17,WBGene00011121,0
srpr-1.1,WBGene00045189,0
wht-3,WBGene00007631,0
linc-82,WBGene00219570,0
Y53G8AL.1,WBGene00021799,0
mks-1,WBGene00020100,0
C44B11.4,WBGene00016634,0
fipr-29,WBGene00019171,0
Y55D5A.10,WBGene00199239,0
Y71H2AL.2,WBGene00022165,0
pbo-1,WBGene00003941,0
frl-1,WBGene00021698,0
Y48G9A.9,WBGene00021702,0
Y39A3CL.8,WBGene00196069,0
Y22D7AL.4,WBGene00021244,0
linc-24,WBGene00219771,0
fbxa-32,WBGene00013839,0
mrpl-45,WBGene00022493,0
cdh-12,WBGene00022103,0
clec-150,WBGene00019914,0
clec-149,WBGene00019328,0
daf-7,WBGene00000903,0
ptl-1,WBGene00004212,0
nlp-52,WBGene00018363,0
T19C3.3,WBGene00020561,0
4R79.2,WBGene00007067,0
F11E6.8,WBGene00008711,0
ifta-2,WBGene00012132,0
Y116A8C.29,WBGene00013806,0
VY10G11R.1,WBGene00012159,0
Y10G11A.1,WBGene00012423,0
ccg-1,WBGene00000370,0
Y57G11C.32,WBGene00013322,0
Y57G11A.4,WBGene00013292,0
21ur-6372,WBGene00169006,0
rec-8,WBGene00004333,0
lev-1,WBGene00002974,0
scl-10,WBGene00009891,0
T23B5.3,WBGene00011940,0
cul-6,WBGene00000841,0
dyf-18,WBGene00010349,0
inx-8,WBGene00002130,0
his-64,WBGene00001938,0
his-48,WBGene00001922,0
C08F8.3,WBGene00007445,0
F36H1.11,WBGene00009496,0
F13H10.6,WBGene00008777,0
Y43E12A.2,WBGene00012794,0
Y69E1A.5,WBGene00013477,0
T25B9.3,WBGene00012009,0
glb-19,WBGene00010146,0
T07G12.8,WBGene00011599,0
dhp-2,WBGene00000964,0
catp-6,WBGene00012341,0
del-2,WBGene00000953,0
col-122,WBGene00000696,0
hsp-12.3,WBGene00002012,0
rab-28,WBGene00004281,0
daf-10,WBGene00000906,0
oma-1,WBGene00003864,0
ttll-11,WBGene00019230,0
tmem-231,WBGene00020825,0
D2096.5,WBGene00017072,0
K07H8.9,WBGene00019509,0
F42G8.19,WBGene00249817,0
bbs-2,WBGene00000242,0
ilys-4,WBGene00016958,0
atic-1,WBGene00016957,0
C08G9.1,WBGene00015619,0
tes-1,WBGene00015217,0
T12B3.1,WBGene00020444,0
C06E4.3,WBGene00015532,0
C06E4.6,WBGene00015535,0
unc-8,WBGene00006748,0
maph-9,WBGene00016397,0
deb-1,WBGene00000942,0
srw-64,WBGene00005811,0
cest-6,WBGene00020688,0
Y73B6A.2,WBGene00022229,0
Y73B6A.16,WBGene00236785,0
Y73B6A.6,WBGene00044503,0
hil-7,WBGene00001858,0
C01G5.9,WBGene00015311,0
T13A10.64,WBGene00235303,0
H04M03.12,WBGene00019156,0
C06E7.2,WBGene00015539,0
mgl-3,WBGene00021152,0
nlp-47,WBGene00018117,0
H06H21.37,WBGene00302995,0
Y17G9B.2,WBGene00021199,0
Y17G9B.11,WBGene00194835,0
F29B9.8,WBGene00017923,0
ZK185.2,WBGene00022682,0
ZK180.7,WBGene00045248,0
F36A4.4,WBGene00018083,0
ZC416.2,WBGene00022609,0
dyf-3,WBGene00001119,0
Y67D8C.22,WBGene00235279,0
ser-6,WBGene00021897,0
clec-80,WBGene00043062,0
Y54G2A.72,WBGene00219424,0
Y38F2AL.6,WBGene00021418,0
mksr-2,WBGene00021416,0
xbx-4,WBGene00016025,0
mca-2,WBGene00019875,0
ccm-2,WBGene00019462,0
snn-1,WBGene00004913,0
nhr-87,WBGene00003677,0
abhd-14,WBGene00021927,0
F58H7.1,WBGene00019067,0
pde-3,WBGene00008443,0
F54F11.1,WBGene00010069,0
F45H10.5,WBGene00009742,0
Y48C3A.3,WBGene00012987,0
Y48C3A.5,WBGene00012989,0
flp-16,WBGene00001459,0
F42G4.5,WBGene00009642,0
zyx-1,WBGene00006999,0
max-2,WBGene00003144,0
F18A11.5,WBGene00008932,0
oig-2,WBGene00003860,0
F58G1.7,WBGene00010269,0
gsy-1,WBGene00001793,0
rgs-4,WBGene00004347,0
Y57A10C.9,WBGene00013287,0
5-Mar,WBGene00013273,0
linc-164,WBGene00219567,0
ife-5,WBGene00002063,0
Y17G7B.22,WBGene00012473,0
arrd-8,WBGene00012467,0
glb-29,WBGene00012461,0
mcm-2,WBGene00003154,0
F13D12.5,WBGene00008740,0
B0334.6,WBGene00007146,0
C05D12.7,WBGene00044029,0
C33B4.4,WBGene00007892,0
tag-180,WBGene00007041,0
T24F1.4,WBGene00011996,0
arrd-6,WBGene00009579,0
F40F8.4,WBGene00009577,0
F40F8.5,WBGene00009578,0
F45E10.2,WBGene00009729,0
mpz-1,WBGene00003404,0
ggr-1,WBGene00001586,0
ptb-1,WBGene00004207,0
ZK673.5,WBGene00014061,0
E04D5.2,WBGene00008481,0
E04D5.5,WBGene00008484,0
ZK971.1,WBGene00014175,0
tts-2,WBGene00006651,0
gpd-4,WBGene00001686,0
ogr-2,WBGene00009946,0
shk-1,WBGene00014261,0
ZK1307.7,WBGene00014248,0
T19H5.4,WBGene00011849,0
nlp-82,WBGene00044006,0
C16D2.1,WBGene00007633,0
cal-2,WBGene00000286,0
B0457.6,WBGene00007180,0
lat-1,WBGene00002251,0
F46C5.2,WBGene00009779,0
F07H5.7,WBGene00008558,0
F07H5.13,WBGene00008563,0
mak-1,WBGene00010681,0
rol-6,WBGene00004397,0
F54C9.7,WBGene00010043,0
gbh-2,WBGene00001523,0
lact-4,WBGene00010877,0
M05D6.1,WBGene00010874,0
shw-1,WBGene00008819,0
DH11.5,WBGene00008438,0
C06A8.8,WBGene00015517,0
B0228.6,WBGene00015063,0
cpna-5,WBGene00007044,0
pde-4,WBGene00020114,0
F35D2.16,WBGene00201549,0
syd-1,WBGene00006363,0
R10H1.1,WBGene00019998,0
D1022.9,WBGene00044300,0
sro-1,WBGene00005641,0
nhr-21,WBGene00003620,0
F21D12.3,WBGene00017663,0
glc-4,WBGene00001594,0
col-36,WBGene00000613,0
snt-1,WBGene00004921,0
T19D12.6,WBGene00020581,0
dgk-5,WBGene00019428,0
daf-37,WBGene00016246,0
F40H3.3,WBGene00018251,0
hst-3.1,WBGene00002030,0
B0034.1,WBGene00015002,0
F59G1.8,WBGene00019129,0
tsp-18,WBGene00006644,0
F59G1.4,WBGene00019128,0
C18A3.20,WBGene00198236,0
C18A3.16,WBGene00196521,0
C25H3.16,WBGene00044392,0
cal-8,WBGene00017394,0
EEED8.4,WBGene00017135,0
gcy-12,WBGene00001538,0
ampd-1,WBGene00016415,0
ZK546.18,WBGene00044937,0
cblc-1,WBGene00022766,0
cyp-23A1,WBGene00015135,0
twk-2,WBGene00006657,0
sod-5,WBGene00007036,0
C01F1.5,WBGene00015300,0
pqn-48,WBGene00004135,0
K07D4.9,WBGene00019488,0
K07D4.5,WBGene00019485,0
lin-31,WBGene00003017,0
dos-2,WBGene00019640,0
Y14H12B.2,WBGene00021192,0
F53C3.3,WBGene00018747,0
F53C3.4,WBGene00018748,0
F53C3.6,WBGene00018750,0
F19B10.13,WBGene00194713,0
F02E11.2,WBGene00017180,0
C17F4.2,WBGene00015910,0
sri-48,WBGene00005560,0
sri-56,WBGene00005568,0
F29A7.4,WBGene00017914,0
nep-2,WBGene00020230,0
T05A8.3,WBGene00020229,0
T05A8.1,WBGene00020227,0
F53G2.1,WBGene00018766,0
C08F1.8,WBGene00015611,0
Y51H7BR.8,WBGene00044645,0
rog-1,WBGene00018819,0
C13A10.2,WBGene00015729,0
C08G5.7,WBGene00044418,0
snt-6,WBGene00004926,0
clec-10,WBGene00015403,0
cpn-2,WBGene00000778,0
K01A2.10,WBGene00019284,0
K01A2.4,WBGene00019279,0
C50D2.1,WBGene00016805,0
F31D4.8,WBGene00009293,0
Y44A6C.1,WBGene00012850,0
F53F8.7,WBGene00077786,0
F53F8.4,WBGene00010001,0
F26F2.5,WBGene00009170,0
F26F2.4,WBGene00009169,0
F26F2.3,WBGene00009168,0
slc-36.3,WBGene00012629,0
Y38H6C.7,WBGene00012620,0
B0250.12,WBGene00050927,0
Y113G7B.11,WBGene00013761,0
Y113G7A.13,WBGene00013750,0
kcnl-1,WBGene00007176,0
Y39B6A.7,WBGene00012669,0
ncs-5,WBGene00008307,0
linc-25,WBGene00219617,0
Y17D7C.9,WBGene00219343,0
Y17D7C.2,WBGene00012456,0
ttr-26,WBGene00013079,0
slo-1,WBGene00004830,0
Y59A8B.24,WBGene00013356,0
srab-12,WBGene00008128,0
ddo-1,WBGene00008127,0
srh-160,WBGene00005376,0
scl-25,WBGene00011841,0
sls-1.10,WBGene00014622,0
sri-69,WBGene00005581,0
dkf-2,WBGene00012019,0
syp-1,WBGene00006375,0
str-254,WBGene00006280,0
sri-2,WBGene00005514,0
sri-3,WBGene00005515,0
nhr-285,WBGene00012056,0
Y6E2A.5,WBGene00012399,0
Y6E2A.4,WBGene00012398,0
F21A3.4,WBGene00008994,0
F21A3.2,WBGene00008992,0
lgc-31,WBGene00008997,0
T09F5.13,WBGene00014837,0
obr-2,WBGene00008832,0
nlp-59,WBGene00008522,0
C53A5.13,WBGene00008270,0
R02D5.1,WBGene00010976,0
R02D5.7,WBGene00010980,0
F08H9.4,WBGene00008592,0
F56A12.2,WBGene00010143,0
sre-7,WBGene00010511,0
D1086.10,WBGene00044080,0
T01D3.1,WBGene00011326,0
frpr-5,WBGene00008342,0
ttr-44,WBGene00008341,0
mes-4,WBGene00003222,0
nhr-129,WBGene00003719,0
C34B4.2,WBGene00007907,0
F15B9.8,WBGene00008851,0
ttr-28,WBGene00011285,0
glb-24,WBGene00011287,0
ZC443.2,WBGene00013897,0
ZC116.1,WBGene00013853,0
E02A10.3,WBGene00008453,0
twk-14,WBGene00006669,0
ttr-22,WBGene00011450,0
ZK863.8,WBGene00014125,0
ZK863.1,WBGene00014122,0
R07B7.9,WBGene00011093,0
C52E4.8,WBGene00014291,0
F58H1.7,WBGene00010290,0
D2023.3,WBGene00008407,0
linc-153,WBGene00219612,0
srx-71,WBGene00005962,0
T11F9.21,WBGene00194712,0
F53B7.7,WBGene00009969,0
F17C11.4,WBGene00008915,0
T28B11.1,WBGene00012117,0
F25D1.11,WBGene00201964,0
F22E12.10,WBGene00199558,0
B0024.3,WBGene00007096,0
sri-18,WBGene00005530,0
fipr-9,WBGene00044175,0
ZK856.6,WBGene00014107,0
egl-3,WBGene00001172,0
C51E3.6,WBGene00008252,0
C51E3.10,WBGene00008255,0
unc-41,WBGene00006777,0
madf-4,WBGene00011575,0
ttr-46,WBGene00011571,0
egl-47,WBGene00001211,0
1-Mar,WBGene00077696,0
rgef-1,WBGene00009100,0
srx-47,WBGene00005938,0
F07C3.2,WBGene00017193,0
C24B5.1,WBGene00016044,0
B0222.15,WBGene00235316,0
F21C10.19,WBGene00271808,0
F21C10.3,WBGene00017653,0
str-87,WBGene00006146,0
mod-1,WBGene00003386,0
pxn-1,WBGene00004256,0
gpa-2,WBGene00001664,0
K07C11.7,WBGene00019479,0
Y97E10AL.1,WBGene00022392,0
F26D11.1,WBGene00017818,0
che-7,WBGene00000488,0
F26D11.13,WBGene00045393,0
F40A3.6,WBGene00018221,0
F40A3.2,WBGene00018217,0
F40A3.4,WBGene00018219,0
nipi-4,WBGene00077712,0
C37C3.11,WBGene00016503,0
C37C3.18,WBGene00303000,0
grl-10,WBGene00001719,0
frpr-3,WBGene00016149,0
T05B11.1,WBGene00020245,0
C12D5.5,WBGene00015708,0
nhr-171,WBGene00016926,0
srw-68,WBGene00005815,0
kxd-1,WBGene00015742,0
F20A1.2,WBGene00017614,0
F20A1.6,WBGene00017618,0
unc-68,WBGene00006801,0
odc-1,WBGene00003844,0
ZC404.15,WBGene00194910,0
ZC487.1,WBGene00022623,0
scd-2,WBGene00004740,0
picc-1,WBGene00017931,0
M03F8.5,WBGene00019764,0
C04E6.7,WBGene00015423,0
glb-6,WBGene00015969,0
Y47A7.2,WBGene00021614,0
ZC266.1,WBGene00022584,0
T28F12.1,WBGene00020904,0
unc-62,WBGene00006796,0
gnrr-5,WBGene00019224,0
nlp-13,WBGene00003751,0
coh-4,WBGene00021560,0
cyp-34A6,WBGene00015041,0
H10D18.1,WBGene00019177,0
linc-136,WBGene00219739,0
srab-8,WBGene00016471,0
